"","Time","Year","Month","Day","Season","ClimScenario","Region","Biomass_Index_10thPercentile","Biomass_Index_Mean","Biomass_Index_90thPercentile"
"1662",2053-07-16,"2053","07","16","Summer","SSP1_26","GoM",55988.1138480846,1063577.97480624,67332584.105139
"1663",2053-10-16,"2053","10","16","Fall","SSP1_26","All",89715.9743491907,1282728.63435555,82867496.9206659
"1664",2053-10-16,"2053","10","16","Fall","SSP1_26","GB",19195.2938659899,345132.190833532,19339725.4568239
"1665",2053-10-16,"2053","10","16","Fall","SSP1_26","GoM",6286.02284170756,123048.08737967,6703869.92466636
"1666",2054-03-16,"2054","03","16","Spring","SSP1_26","All",157411.775559217,2561650.16827181,163901607.768214
"1667",2054-03-16,"2054","03","16","Spring","SSP1_26","GB",34453.3694154141,694869.989773356,43905313.830116
"1668",2054-03-16,"2054","03","16","Spring","SSP1_26","GoM",9339.00128026994,221168.169177587,11483958.5065564
"1669",2054-07-16,"2054","07","16","Summer","SSP1_26","All",775004.096276041,10308150.3810082,673334359.789921
"1670",2054-07-16,"2054","07","16","Summer","SSP1_26","GB",173095.751092777,2726588.61736488,184804642.633943
"1671",2054-07-16,"2054","07","16","Summer","SSP1_26","GoM",57652.8052014818,1064822.45215783,70602337.647594
"1672",2054-10-16,"2054","10","16","Fall","SSP1_26","All",79720.9556927917,1251745.19847978,88420938.3192384
"1673",2054-10-16,"2054","10","16","Fall","SSP1_26","GB",17632.7160867641,327248.157729448,18480023.2469911
"1674",2054-10-16,"2054","10","16","Fall","SSP1_26","GoM",6268.07784222809,121464.467204441,6553399.19472131
"1675",2055-03-16,"2055","03","16","Spring","SSP1_26","All",137903.401220369,2461490.26105011,169279409.297885
"1676",2055-03-16,"2055","03","16","Spring","SSP1_26","GB",32335.8296337565,657343.017144013,45893129.5474879
"1677",2055-03-16,"2055","03","16","Spring","SSP1_26","GoM",9198.94409561945,211573.617304789,12305200.0156742
"1678",2055-07-16,"2055","07","16","Summer","SSP1_26","All",699800.252521993,10413623.049381,697491352.816691
"1679",2055-07-16,"2055","07","16","Summer","SSP1_26","GB",155948.587622557,2699608.02315774,183218999.98698
"1680",2055-07-16,"2055","07","16","Summer","SSP1_26","GoM",51903.5797038625,1020886.28751662,65068911.295744
"1681",2055-10-16,"2055","10","16","Fall","SSP1_26","All",73490.6520213262,1284169.38077459,89745031.1459667
"1682",2055-10-16,"2055","10","16","Fall","SSP1_26","GB",17537.352623062,317072.926105728,19198972.4963955
"1683",2055-10-16,"2055","10","16","Fall","SSP1_26","GoM",6280.81609186822,120681.836725975,6707499.93619012
"1684",2056-03-16,"2056","03","16","Spring","SSP1_26","All",131283.519488587,2498253.52967846,176685462.664145
"1685",2056-03-16,"2056","03","16","Spring","SSP1_26","GB",29842.2166672532,676933.417207662,46508318.0958983
"1686",2056-03-16,"2056","03","16","Spring","SSP1_26","GoM",8310.0642107219,210465.495755896,12360847.4779458
"1687",2056-07-16,"2056","07","16","Summer","SSP1_26","All",655605.652819221,10790464.3894019,756283597.920169
"1688",2056-07-16,"2056","07","16","Summer","SSP1_26","GB",144622.149247568,2607059.10446922,189517670.581073
"1689",2056-07-16,"2056","07","16","Summer","SSP1_26","GoM",49210.7017064927,1030761.68573893,72221514.4203021
"1690",2056-10-16,"2056","10","16","Fall","SSP1_26","All",71825.609588206,1361434.83844187,93227150.7110277
"1691",2056-10-16,"2056","10","16","Fall","SSP1_26","GB",16495.9677023351,335080.592572158,20243541.8494077
"1692",2056-10-16,"2056","10","16","Fall","SSP1_26","GoM",6014.18146528194,127949.942062079,7167509.7350115
"1693",2057-03-16,"2057","03","16","Spring","SSP1_26","All",129089.993080688,2509368.15865331,176294295.080081
"1694",2057-03-16,"2057","03","16","Spring","SSP1_26","GB",28370.1029055954,688817.682689866,46949344.1646621
"1695",2057-03-16,"2057","03","16","Spring","SSP1_26","GoM",7900.06829115489,221578.246032742,13360234.5747555
"1696",2057-07-16,"2057","07","16","Summer","SSP1_26","All",634106.37898417,11059751.1459838,757303504.997255
"1697",2057-07-16,"2057","07","16","Summer","SSP1_26","GB",141498.590829571,2755088.61485146,198096191.876477
"1698",2057-07-16,"2057","07","16","Summer","SSP1_26","GoM",48282.942071889,1063926.00520342,79550658.7875274
"1699",2057-10-16,"2057","10","16","Fall","SSP1_26","All",70576.0918922249,1410393.14052181,101059677.483317
"1700",2057-10-16,"2057","10","16","Fall","SSP1_26","GB",15787.5914809079,317858.40113308,20725717.031202
"1701",2057-10-16,"2057","10","16","Fall","SSP1_26","GoM",5997.97113791091,124898.84675513,7981082.60435289
"1702",2058-03-16,"2058","03","16","Spring","SSP1_26","All",130929.970604282,2589741.45680609,182793899.769089
"1703",2058-03-16,"2058","03","16","Spring","SSP1_26","GB",29100.7160061849,706825.810164635,48468752.088221
"1704",2058-03-16,"2058","03","16","Spring","SSP1_26","GoM",8317.72706103934,229938.525681996,13568658.2637578
"1705",2058-07-16,"2058","07","16","Summer","SSP1_26","All",630582.847481783,11074575.3723299,820828289.157755
"1706",2058-07-16,"2058","07","16","Summer","SSP1_26","GB",143431.760885166,2645488.69307377,214459690.221169
"1707",2058-07-16,"2058","07","16","Summer","SSP1_26","GoM",49602.4952736186,1006182.93998202,82080609.9302739
"1708",2058-10-16,"2058","10","16","Fall","SSP1_26","All",67437.2335591056,1481716.78608938,100431754.643804
"1709",2058-10-16,"2058","10","16","Fall","SSP1_26","GB",14523.066673481,335863.347321335,20217407.54013
"1710",2058-10-16,"2058","10","16","Fall","SSP1_26","GoM",5715.25576024285,125998.489643032,8124465.06509937
"1711",2059-03-16,"2059","03","16","Spring","SSP1_26","All",125560.724065381,2767624.42444112,180967113.060928
"1712",2059-03-16,"2059","03","16","Spring","SSP1_26","GB",29307.3787698281,758285.949554431,45601074.0762564
"1713",2059-03-16,"2059","03","16","Spring","SSP1_26","GoM",8449.57817142608,232249.182372573,14335579.9905674
"1714",2059-07-16,"2059","07","16","Summer","SSP1_26","All",611803.932320008,12057889.6728958,857240739.415324
"1715",2059-07-16,"2059","07","16","Summer","SSP1_26","GB",127624.161702114,2701272.79601201,215138431.765586
"1716",2059-07-16,"2059","07","16","Summer","SSP1_26","GoM",47718.2662361637,1060609.80957362,90670250.1817276
"1717",2059-10-16,"2059","10","16","Fall","SSP1_26","All",63437.6586766183,1468859.97362065,99803981.6368658
"1718",2059-10-16,"2059","10","16","Fall","SSP1_26","GB",13970.7369245038,333006.832798966,19807954.3839817
"1719",2059-10-16,"2059","10","16","Fall","SSP1_26","GoM",5365.21926053578,125159.556486055,7702773.3112562
"1720",2060-03-16,"2060","03","16","Spring","SSP1_26","All",118708.043876441,2918396.34103885,181173903.508088
"1721",2060-03-16,"2060","03","16","Spring","SSP1_26","GB",29604.0900659483,790993.359603789,46437976.5313653
"1722",2060-03-16,"2060","03","16","Spring","SSP1_26","GoM",9018.61597995534,240034.065338323,13495165.3846064
"1723",2060-07-16,"2060","07","16","Summer","SSP1_26","All",573505.371264837,12399868.3988956,837528971.109706
"1724",2060-07-16,"2060","07","16","Summer","SSP1_26","GB",127987.933830908,2712955.21814397,225628765.262556
"1725",2060-07-16,"2060","07","16","Summer","SSP1_26","GoM",42617.6174796372,1046230.8625997,86584582.8492945
"1726",2060-10-16,"2060","10","16","Fall","SSP1_26","All",59034.5529294827,1472323.38185827,93927819.5138399
"1727",2060-10-16,"2060","10","16","Fall","SSP1_26","GB",13115.1102228753,332585.35535154,19193435.5360457
"1728",2060-10-16,"2060","10","16","Fall","SSP1_26","GoM",5132.08460661366,121847.777319227,7607819.45973563
"1729",2061-03-16,"2061","03","16","Spring","SSP1_26","All",115125.321563864,2824491.4311702,186885947.398711
"1730",2061-03-16,"2061","03","16","Spring","SSP1_26","GB",28295.525663371,760106.790978725,49358868.3148625
"1731",2061-03-16,"2061","03","16","Spring","SSP1_26","GoM",8736.78823711274,235775.307109637,14038810.3131343
"1732",2061-07-16,"2061","07","16","Summer","SSP1_26","All",555422.314324657,12652869.6014963,834704400.111625
"1733",2061-07-16,"2061","07","16","Summer","SSP1_26","GB",123984.401527816,2618374.63548203,219049666.085327
"1734",2061-07-16,"2061","07","16","Summer","SSP1_26","GoM",41498.0115057316,1019196.69339625,85182714.4241273
"1735",2061-10-16,"2061","10","16","Fall","SSP1_26","All",56312.4698885398,1472809.66397907,91556175.7114835
"1736",2061-10-16,"2061","10","16","Fall","SSP1_26","GB",12734.218590497,333714.368700198,19916054.255913
"1737",2061-10-16,"2061","10","16","Fall","SSP1_26","GoM",4783.05206855592,124651.812342534,7963373.91277816
"1738",2062-03-16,"2062","03","16","Spring","SSP1_26","All",116481.212876375,2884673.32919771,180187853.544788
"1739",2062-03-16,"2062","03","16","Spring","SSP1_26","GB",28182.0691424876,750553.188955144,49352088.61026
"1740",2062-03-16,"2062","03","16","Spring","SSP1_26","GoM",8575.67692733379,243573.433572931,13616468.1058611
"1741",2062-07-16,"2062","07","16","Summer","SSP1_26","All",527177.574135823,12561873.1773751,858307473.961958
"1742",2062-07-16,"2062","07","16","Summer","SSP1_26","GB",117043.680051895,2572015.62490982,214422999.884026
"1743",2062-07-16,"2062","07","16","Summer","SSP1_26","GoM",39526.6286103476,999814.589757706,84340072.9290454
"1744",2062-10-16,"2062","10","16","Fall","SSP1_26","All",57046.6251333011,1411423.35766213,91585213.5101923
"1745",2062-10-16,"2062","10","16","Fall","SSP1_26","GB",12212.4866395209,329176.04339479,20349876.3117277
"1746",2062-10-16,"2062","10","16","Fall","SSP1_26","GoM",4604.65126801248,117873.783079645,8158296.69757197
"1747",2063-03-16,"2063","03","16","Spring","SSP1_26","All",118020.755842551,2820277.59379665,189478746.72303
"1748",2063-03-16,"2063","03","16","Spring","SSP1_26","GB",28703.7585620569,719360.559902634,52336943.4739512
"1749",2063-03-16,"2063","03","16","Spring","SSP1_26","GoM",8703.52888148185,232139.213289795,14660479.5727139
"1750",2063-07-16,"2063","07","16","Summer","SSP1_26","All",525642.989699917,12106140.8860443,843587707.341132
"1751",2063-07-16,"2063","07","16","Summer","SSP1_26","GB",112564.328296979,2570408.87486407,211312378.035059
"1752",2063-07-16,"2063","07","16","Summer","SSP1_26","GoM",39019.0400278637,988194.160138544,84138729.7738952
"1753",2063-10-16,"2063","10","16","Fall","SSP1_26","All",56519.4013294421,1340234.0693523,92581915.7735701
"1754",2063-10-16,"2063","10","16","Fall","SSP1_26","GB",12019.3479425711,322821.096524742,20774929.3544754
"1755",2063-10-16,"2063","10","16","Fall","SSP1_26","GoM",4237.49553070838,112468.807656749,7836940.27818808
"1756",2064-03-16,"2064","03","16","Spring","SSP1_26","All",109107.163776974,2822911.32452895,192116728.940538
"1757",2064-03-16,"2064","03","16","Spring","SSP1_26","GB",27916.5263696383,721358.355767444,51908288.5319466
"1758",2064-03-16,"2064","03","16","Spring","SSP1_26","GoM",8768.54864426156,214095.618578291,13335805.0647682
"1759",2064-07-16,"2064","07","16","Summer","SSP1_26","All",483719.93185045,12126130.5133333,836358657.537368
"1760",2064-07-16,"2064","07","16","Summer","SSP1_26","GB",107756.065879385,2645395.38571506,200493104.64166
"1761",2064-07-16,"2064","07","16","Summer","SSP1_26","GoM",35263.2136698437,991818.626549062,78862187.9782104
"1762",2064-10-16,"2064","10","16","Fall","SSP1_26","All",54582.4562806761,1312241.47211512,80492852.957911
"1763",2064-10-16,"2064","10","16","Fall","SSP1_26","GB",11943.5304172329,319261.110800768,20044667.6824921
"1764",2064-10-16,"2064","10","16","Fall","SSP1_26","GoM",3845.56429925269,116579.45120691,7582268.94093745
"1765",2065-03-16,"2065","03","16","Spring","SSP1_26","All",97784.7620778758,2860309.41389103,187974375.75637
"1766",2065-03-16,"2065","03","16","Spring","SSP1_26","GB",25288.4628673167,730668.094498805,48136839.3992941
"1767",2065-03-16,"2065","03","16","Spring","SSP1_26","GoM",8165.76647517859,207404.481784574,13182736.5528703
"1768",2065-07-16,"2065","07","16","Summer","SSP1_26","All",449709.838830898,12417530.5262616,822547585.708544
"1769",2065-07-16,"2065","07","16","Summer","SSP1_26","GB",103914.993935151,2696198.20686668,193127055.759425
"1770",2065-07-16,"2065","07","16","Summer","SSP1_26","GoM",34557.058420147,1017220.00651251,72273283.0271657
"1771",2065-10-16,"2065","10","16","Fall","SSP1_26","All",51549.0199466355,1252258.28293423,86568766.6010148
"1772",2065-10-16,"2065","10","16","Fall","SSP1_26","GB",11114.9626329436,295127.867485479,20357343.0730089
"1773",2065-10-16,"2065","10","16","Fall","SSP1_26","GoM",3797.46612469368,110056.959007794,7797084.57711363
"1774",2066-03-16,"2066","03","16","Spring","SSP1_26","All",98442.6372687457,2661710.11051579,182759636.890896
"1775",2066-03-16,"2066","03","16","Spring","SSP1_26","GB",24429.7752174651,712366.803153808,47033726.9156216
"1776",2066-03-16,"2066","03","16","Spring","SSP1_26","GoM",7683.64001933659,204940.700833776,12880861.8681087
"1777",2066-07-16,"2066","07","16","Summer","SSP1_26","All",405007.597278526,11984137.8949773,921411707.93196
"1778",2066-07-16,"2066","07","16","Summer","SSP1_26","GB",97035.1593452325,2759226.49516817,206655983.619471
"1779",2066-07-16,"2066","07","16","Summer","SSP1_26","GoM",32148.991560934,1008426.961853,73217056.6350979
"1780",2066-10-16,"2066","10","16","Fall","SSP1_26","All",48750.3874899205,1316136.83271212,89437361.1150599
"1781",2066-10-16,"2066","10","16","Fall","SSP1_26","GB",10656.3189585894,322959.520913228,23165999.5227078
"1782",2066-10-16,"2066","10","16","Fall","SSP1_26","GoM",3773.37478308301,111802.859105888,8552080.08143429
"1783",2067-03-16,"2067","03","16","Spring","SSP1_26","All",92059.958908643,2666462.36149034,210590823.362777
"1784",2067-03-16,"2067","03","16","Spring","SSP1_26","GB",21191.1526769843,734854.406227598,47475822.3554643
"1785",2067-03-16,"2067","03","16","Spring","SSP1_26","GoM",6523.11759672868,207734.057443085,14125705.6057826
"1786",2067-07-16,"2067","07","16","Summer","SSP1_26","All",387408.922567251,12865919.6339944,1012182799.63549
"1787",2067-07-16,"2067","07","16","Summer","SSP1_26","GB",88763.7020744589,2923770.21650736,215995477.463235
"1788",2067-07-16,"2067","07","16","Summer","SSP1_26","GoM",32539.8089554479,1021583.84385795,77024584.4759218
"1789",2067-10-16,"2067","10","16","Fall","SSP1_26","All",47761.7564306302,1354727.13927243,101608355.21079
"1790",2067-10-16,"2067","10","16","Fall","SSP1_26","GB",10122.2841830537,323297.382283809,24509542.3954643
"1791",2067-10-16,"2067","10","16","Fall","SSP1_26","GoM",3748.3532147781,112871.822557865,8751750.95654035
"1792",2068-03-16,"2068","03","16","Spring","SSP1_26","All",89167.8617057948,2683157.33626471,226777379.020336
"1793",2068-03-16,"2068","03","16","Spring","SSP1_26","GB",20896.9002209478,734594.463886291,49879266.9901154
"1794",2068-03-16,"2068","03","16","Spring","SSP1_26","GoM",6661.72227697502,211089.649989747,16100879.5801812
"1795",2068-07-16,"2068","07","16","Summer","SSP1_26","All",372286.221062611,13046015.7426598,1066541560.72796
"1796",2068-07-16,"2068","07","16","Summer","SSP1_26","GB",83504.6668266479,3002028.31033496,236340484.879366
"1797",2068-07-16,"2068","07","16","Summer","SSP1_26","GoM",27510.5398924366,1049577.18126097,81945878.9833713
"1798",2068-10-16,"2068","10","16","Fall","SSP1_26","All",46424.7395094727,1423486.48438673,107261240.76651
"1799",2068-10-16,"2068","10","16","Fall","SSP1_26","GB",9665.94949709258,327012.834932007,25974676.7362899
"1800",2068-10-16,"2068","10","16","Fall","SSP1_26","GoM",3559.837682883,110655.551925141,9182009.74335882
"1801",2069-03-16,"2069","03","16","Spring","SSP1_26","All",86876.268049747,2799485.54237343,238966332.903688
"1802",2069-03-16,"2069","03","16","Spring","SSP1_26","GB",21051.8641227637,774283.202584059,52406363.467542
"1803",2069-03-16,"2069","03","16","Spring","SSP1_26","GoM",6036.12504685322,223778.650704923,18629360.5072031
"1804",2069-07-16,"2069","07","16","Summer","SSP1_26","All",352359.35968742,12914192.9878139,1062491400.17946
"1805",2069-07-16,"2069","07","16","Summer","SSP1_26","GB",81719.1143766014,3030568.13498613,250483196.762158
"1806",2069-07-16,"2069","07","16","Summer","SSP1_26","GoM",27630.4173012483,1089051.60289355,87477470.4857323
"1807",2069-10-16,"2069","10","16","Fall","SSP1_26","All",42160.7303324077,1483291.2912953,110137033.26542
"1808",2069-10-16,"2069","10","16","Fall","SSP1_26","GB",8722.26445184948,338355.108867133,26705900.9247554
"1809",2069-10-16,"2069","10","16","Fall","SSP1_26","GoM",3293.34952536804,116499.154363642,9100358.53417809
"1810",2070-03-16,"2070","03","16","Spring","SSP1_26","All",80745.7487420769,2824878.6035079,239335827.822861
"1811",2070-03-16,"2070","03","16","Spring","SSP1_26","GB",19553.716216137,812062.292574186,52508116.4986842
"1812",2070-03-16,"2070","03","16","Spring","SSP1_26","GoM",5671.41311773886,247238.820461225,19466297.3556013
"1813",2070-07-16,"2070","07","16","Summer","SSP1_26","All",320677.833785739,13222531.7692057,1102240580.6336
"1814",2070-07-16,"2070","07","16","Summer","SSP1_26","GB",78998.8127877013,3018857.42598271,273195453.212748
"1815",2070-07-16,"2070","07","16","Summer","SSP1_26","GoM",26871.9779675437,1094651.25825093,93447540.5862425
"1816",2070-10-16,"2070","10","16","Fall","SSP1_26","All",38211.7996485738,1558753.72799596,115461517.355533
"1817",2070-10-16,"2070","10","16","Fall","SSP1_26","GB",8604.58558300887,351113.042851599,27562184.8547435
"1818",2070-10-16,"2070","10","16","Fall","SSP1_26","GoM",3248.97873301945,124354.597721894,10318298.0264818
"1819",2071-03-16,"2071","03","16","Spring","SSP1_26","All",75521.9247146603,2844627.34860108,255610842.221305
"1820",2071-03-16,"2071","03","16","Spring","SSP1_26","GB",18592.0950750572,799272.387113424,57066062.4976421
"1821",2071-03-16,"2071","03","16","Spring","SSP1_26","GoM",5263.33891594416,251383.579532079,20855763.5931935
"1822",2071-07-16,"2071","07","16","Summer","SSP1_26","All",299168.791642151,13466337.318047,1178545744.75746
"1823",2071-07-16,"2071","07","16","Summer","SSP1_26","GB",68819.1990999347,3005333.8233365,273066285.096318
"1824",2071-07-16,"2071","07","16","Summer","SSP1_26","GoM",24646.500870047,1110668.69924438,93070732.5993122
"1825",2071-10-16,"2071","10","16","Fall","SSP1_26","All",37449.8215114236,1564621.70258127,128505302.405355
"1826",2071-10-16,"2071","10","16","Fall","SSP1_26","GB",8274.07881490024,361946.876348821,29321480.6332289
"1827",2071-10-16,"2071","10","16","Fall","SSP1_26","GoM",3406.32603114328,123811.14589627,10628401.9551859
"1828",2072-03-16,"2072","03","16","Spring","SSP1_26","All",76790.1621189788,2825882.89637985,266396287.505749
"1829",2072-03-16,"2072","03","16","Spring","SSP1_26","GB",19331.4124123606,756147.632310459,60747148.0746934
"1830",2072-03-16,"2072","03","16","Spring","SSP1_26","GoM",5258.20642483239,241061.042807987,22440156.6514296
"1831",2072-07-16,"2072","07","16","Summer","SSP1_26","All",293450.393406412,13195313.7943581,1167152684.72635
"1832",2072-07-16,"2072","07","16","Summer","SSP1_26","GB",65607.0690256738,3082508.23620434,282543325.892857
"1833",2072-07-16,"2072","07","16","Summer","SSP1_26","GoM",23010.1417091493,1091459.53217575,105297177.86146
"1834",2072-10-16,"2072","10","16","Fall","SSP1_26","All",39031.5214233249,1591931.29664716,131069055.641258
"1835",2072-10-16,"2072","10","16","Fall","SSP1_26","GB",8165.64345263971,366122.311204702,31247896.5969602
"1836",2072-10-16,"2072","10","16","Fall","SSP1_26","GoM",3296.17124080772,128815.523987228,10693279.3864372
"1837",2073-03-16,"2073","03","16","Spring","SSP1_26","All",72716.9649486963,2984392.41319197,271786278.617023
"1838",2073-03-16,"2073","03","16","Spring","SSP1_26","GB",18245.9078855321,724894.495672532,60426189.7095926
"1839",2073-03-16,"2073","03","16","Spring","SSP1_26","GoM",5391.40537128574,249314.794221533,22178200.7627522
"1840",2073-07-16,"2073","07","16","Summer","SSP1_26","All",302886.024098868,13400568.9166168,1087600690.79707
"1841",2073-07-16,"2073","07","16","Summer","SSP1_26","GB",68782.2768761644,3112200.09694078,265384103.931951
"1842",2073-07-16,"2073","07","16","Summer","SSP1_26","GoM",23510.0562002084,1131264.82542648,102525769.215684
"1843",2073-10-16,"2073","10","16","Fall","SSP1_26","All",39148.5825067596,1571923.1263799,130403617.406969
"1844",2073-10-16,"2073","10","16","Fall","SSP1_26","GB",8130.23325422977,348026.414765515,29614776.3243715
"1845",2073-10-16,"2073","10","16","Fall","SSP1_26","GoM",3133.67374352165,124740.604782993,10181973.8313505
"1846",2074-03-16,"2074","03","16","Spring","SSP1_26","All",74876.0362279139,2840913.54612595,239709719.53568
"1847",2074-03-16,"2074","03","16","Spring","SSP1_26","GB",19288.317578464,714407.57728433,58482188.5151593
"1848",2074-03-16,"2074","03","16","Spring","SSP1_26","GoM",5570.37593012872,253320.059157047,22135281.5819372
"1849",2074-07-16,"2074","07","16","Summer","SSP1_26","All",290718.985685581,12528078.5582518,1056333789.3664
"1850",2074-07-16,"2074","07","16","Summer","SSP1_26","GB",69740.0313914857,3052863.0813699,264390296.916273
"1851",2074-07-16,"2074","07","16","Summer","SSP1_26","GoM",22105.7660395558,1114224.6922971,106432881.201154
"1852",2074-10-16,"2074","10","16","Fall","SSP1_26","All",38417.1135408586,1563692.87076428,124654535.641725
"1853",2074-10-16,"2074","10","16","Fall","SSP1_26","GB",8214.32535129767,344898.173126523,29778860.4339177
"1854",2074-10-16,"2074","10","16","Fall","SSP1_26","GoM",3125.5935634437,125243.882194597,11055566.3899817
"1855",2075-03-16,"2075","03","16","Spring","SSP1_26","All",77631.6625500068,2958869.1831297,225031708.435986
"1856",2075-03-16,"2075","03","16","Spring","SSP1_26","GB",18822.2202108732,736388.236621608,55625533.762695
"1857",2075-03-16,"2075","03","16","Spring","SSP1_26","GoM",5402.28061830659,261132.958341213,21105125.7732201
"1858",2075-07-16,"2075","07","16","Summer","SSP1_26","All",285268.294087199,12872674.5205465,1106016189.89284
"1859",2075-07-16,"2075","07","16","Summer","SSP1_26","GB",72235.0517489948,3043076.08211369,253121662.723823
"1860",2075-07-16,"2075","07","16","Summer","SSP1_26","GoM",21777.6564086264,1122273.80391525,104167549.772647
"1861",2075-10-16,"2075","10","16","Fall","SSP1_26","All",37622.647437449,1544554.82429585,118086903.106088
"1862",2075-10-16,"2075","10","16","Fall","SSP1_26","GB",8236.53003487193,348678.923202143,28217628.3874413
"1863",2075-10-16,"2075","10","16","Fall","SSP1_26","GoM",3079.67870120127,129448.487497792,10967063.6027527
"1864",2076-03-16,"2076","03","16","Spring","SSP1_26","All",73773.8651115231,2927021.15007847,221175448.874114
"1865",2076-03-16,"2076","03","16","Spring","SSP1_26","GB",17764.0972458548,720260.148265647,55519661.6627577
"1866",2076-03-16,"2076","03","16","Spring","SSP1_26","GoM",5205.80608546123,254847.314576162,19720860.613018
"1867",2076-07-16,"2076","07","16","Summer","SSP1_26","All",280912.789082198,13269921.3689894,1076570747.66121
"1868",2076-07-16,"2076","07","16","Summer","SSP1_26","GB",70485.6496783586,3241556.60627687,245651232.312911
"1869",2076-07-16,"2076","07","16","Summer","SSP1_26","GoM",21926.4102294588,1173194.56571453,102630386.057151
"1870",2076-10-16,"2076","10","16","Fall","SSP1_26","All",37590.4916125285,1546261.89114345,121896079.358446
"1871",2076-10-16,"2076","10","16","Fall","SSP1_26","GB",8339.45417198094,349961.544935851,29239619.6469876
"1872",2076-10-16,"2076","10","16","Fall","SSP1_26","GoM",2965.75103759369,130119.695497498,12108748.3366442
"1873",2077-03-16,"2077","03","16","Spring","SSP1_26","All",72194.1457676075,3007267.39544295,217967990.92655
"1874",2077-03-16,"2077","03","16","Spring","SSP1_26","GB",18717.4380715448,751864.019494106,53086237.9620473
"1875",2077-03-16,"2077","03","16","Spring","SSP1_26","GoM",4920.46097988866,242068.145739979,17862617.0293543
"1876",2077-07-16,"2077","07","16","Summer","SSP1_26","All",277035.5195567,13329391.5532118,1147325047.56
"1877",2077-07-16,"2077","07","16","Summer","SSP1_26","GB",69256.3336462185,3303816.16738204,256029972.154109
"1878",2077-07-16,"2077","07","16","Summer","SSP1_26","GoM",22212.9903358401,1218898.71285694,112082618.624398
"1879",2077-10-16,"2077","10","16","Fall","SSP1_26","All",36788.3717963191,1530027.8040189,117575536.821098
"1880",2077-10-16,"2077","10","16","Fall","SSP1_26","GB",8205.00293866201,350448.573816462,30055220.6678137
"1881",2077-10-16,"2077","10","16","Fall","SSP1_26","GoM",2928.87818984795,130796.006833981,11883607.4905462
"1882",2078-03-16,"2078","03","16","Spring","SSP1_26","All",71688.2331182323,3060248.08875785,206321307.826518
"1883",2078-03-16,"2078","03","16","Spring","SSP1_26","GB",18841.7692437186,789507.674166655,48196014.4166669
"1884",2078-03-16,"2078","03","16","Spring","SSP1_26","GoM",4649.56694554862,247063.320944961,17043271.1402811
"1885",2078-07-16,"2078","07","16","Summer","SSP1_26","All",289067.453476532,13372895.1144541,1176116183.22082
"1886",2078-07-16,"2078","07","16","Summer","SSP1_26","GB",72558.553802002,3261341.36000341,259110075.89055
"1887",2078-07-16,"2078","07","16","Summer","SSP1_26","GoM",24965.4865252225,1232337.66400801,110285345.624862
"1888",2078-10-16,"2078","10","16","Fall","SSP1_26","All",35400.5023607048,1489453.2736759,112363684.019619
"1889",2078-10-16,"2078","10","16","Fall","SSP1_26","GB",7754.80087791404,333212.132166182,30206273.1252176
"1890",2078-10-16,"2078","10","16","Fall","SSP1_26","GoM",2681.36557856502,127178.400652396,12070283.8935906
"1891",2079-03-16,"2079","03","16","Spring","SSP1_26","All",70636.4452681748,3006663.78589476,205332846.939698
"1892",2079-03-16,"2079","03","16","Spring","SSP1_26","GB",18768.6849873152,826923.031320118,50116740.0065389
"1893",2079-03-16,"2079","03","16","Spring","SSP1_26","GoM",4638.54435774249,260883.78078543,18139442.2200769
"1894",2079-07-16,"2079","07","16","Summer","SSP1_26","All",283515.185933876,13063283.4803925,1238746277.29276
"1895",2079-07-16,"2079","07","16","Summer","SSP1_26","GB",68999.6864156409,3106146.30603036,266717044.643309
"1896",2079-07-16,"2079","07","16","Summer","SSP1_26","GoM",22756.8074025265,1226380.99733862,108502423.544843
"1897",2079-10-16,"2079","10","16","Fall","SSP1_26","All",32522.3204853562,1487737.94378255,118120849.72446
"1898",2079-10-16,"2079","10","16","Fall","SSP1_26","GB",7391.06465301996,334270.623821748,31342281.1370787
"1899",2079-10-16,"2079","10","16","Fall","SSP1_26","GoM",2551.45520030883,128140.114713594,13730477.1230433
"1900",2080-03-16,"2080","03","16","Spring","SSP1_26","All",70530.1407627801,2796341.09699043,211145727.767507
"1901",2080-03-16,"2080","03","16","Spring","SSP1_26","GB",18277.6330182461,790431.472006979,53301726.9941978
"1902",2080-03-16,"2080","03","16","Spring","SSP1_26","GoM",4372.54913437972,237847.793215996,19367247.0698791
"1903",2080-07-16,"2080","07","16","Summer","SSP1_26","All",288566.862989918,12530618.803173,1345368147.92325
"1904",2080-07-16,"2080","07","16","Summer","SSP1_26","GB",66113.2222996533,2944069.77367058,299755338.735981
"1905",2080-07-16,"2080","07","16","Summer","SSP1_26","GoM",22664.0731958282,1161952.16185707,119289499.992978
"1906",2080-10-16,"2080","10","16","Fall","SSP1_26","All",29918.1402084391,1439895.15633718,123725261.57728
"1907",2080-10-16,"2080","10","16","Fall","SSP1_26","GB",6878.74611923536,350755.050731173,33407216.5717885
"1908",2080-10-16,"2080","10","16","Fall","SSP1_26","GoM",2370.44535197937,136563.053582648,14356861.5262615
"1909",2081-03-16,"2081","03","16","Spring","SSP1_26","All",69011.4089548418,2856423.56742698,231286327.17228
"1910",2081-03-16,"2081","03","16","Spring","SSP1_26","GB",17553.3697292857,806297.621204902,54463862.8274322
